1668	1.37	1.67	0.65	1	1
1671	1.37	1.67	0.65	1	1
1674	1.37	1.67	0.65	1	1
1676	1.37	1.67	0.65	1	1
1678	1.37	1.67	0.65	1	1
1681	1.37	1.67	0.65	1	1
1684	1.36	1.67	0.65	1	1
1687	1.36	1.67	0.65	1	1
1689	1.36	1.68	0.65	1	1
1693	1.36	1.68	0.65	1	1
1696	1.36	1.68	0.65	1	1
1698	1.36	1.68	0.65	1	1
1700	1.36	1.68	0.65	1	1
1703	1.36	1.68	0.65	1	1
1705	1.36	1.68	0.65	1	1
1708	1.36	1.68	0.65	1	1
1711	1.36	1.68	0.65	1	1
1714	1.36	1.69	0.65	1	1
1716	1.36	1.69	0.65	1	1
1719	1.36	1.69	0.65	1	1
1721	1.36	1.69	0.65	1	1
1724	1.36	1.69	0.65	1	1
1726	1.36	1.69	0.65	1	1
1729	1.36	1.69	0.65	1	1
1731	1.35	1.69	0.66	1	1
1734	1.35	1.69	0.65	1	1
1738	1.35	1.70	0.65	1	1
1740	1.35	1.70	0.65	1	1
1743	1.35	1.70	0.65	1	1
1745	1.35	1.70	0.65	1	1
1748	1.35	1.70	0.65	1	1
1750	1.35	1.70	0.65	1	1
1753	1.35	1.70	0.65	1	1
1755	1.30	1.70	0.68	1	1
1758	1.30	1.70	0.65	1	1
1761	1.30	1.70	0.65	1	1
1763	1.30	1.71	0.66	1	1
1766	1.30	1.71	0.66	1	1
1769	1.30	1.71	0.66	1	1
1771	1.30	1.71	0.66	1	1
1773	1.30	1.71	0.66	1	1
1776	1.30	1.71	0.66	1	1
1779	1.30	1.71	0.66	1	1
1782	1.38	1.71	0.63	1	1
1785	1.38	1.71	0.64	1	1
1792	1.38	1.72	0.65	1	1
1798	1.38	1.72	0.66	1	1
1801	1.38	1.72	0.66	1	1
1804	1.48	1.72	0.62	1	1
1807	1.48	1.72	0.63	1	1
1813	1.48	1.73	0.64	1	1
1821	1.48	1.73	0.65	1	1
1828	1.48	1.73	0.66	1	1
1834	1.37	1.73	0.68	1	1
1837	1.37	1.73	0.66	1	1
1840	1.37	1.74	0.66	1	1
1842	1.37	1.74	0.66	1	1
1845	1.37	1.74	0.66	1	1
1847	1.37	1.74	0.66	1	1
1850	1.37	1.74	0.66	1	1
1852	1.41	1.74	0.64	1	1
1855	1.41	1.74	0.65	1	1
1862	1.41	1.74	0.66	1	1
1869	1.41	1.75	0.66	1	1
1872	1.41	1.75	0.66	1	1
1875	1.41	1.75	0.66	1	1
1878	1.42	1.75	0.66	1	1
1880	1.42	1.75	0.66	1	1
1883	1.42	1.75	0.66	1	1
1886	1.42	1.75	0.66	1	1
1888	1.42	1.76	0.66	1	1
1890	1.42	1.76	0.66	1	1
1893	1.42	1.76	0.66	1	1
1896	1.42	1.76	0.66	1	1
1898	1.42	1.76	0.66	1	1
1901	1.45	1.76	0.65	1	1
1903	1.45	1.76	0.66	1	1
1911	1.45	1.76	0.66	1	1
1914	1.45	1.77	0.66	1	1
1917	1.45	1.77	0.67	1	1
1919	1.45	1.77	0.67	1	1
1922	1.45	1.77	0.67	1	1
1924	1.45	1.77	0.67	1	1
1926	1.45	1.77	0.67	1	1
1929	1.43	1.77	0.67	1	1
1932	1.43	1.77	0.67	1	1
1935	1.43	1.77	0.67	1	1
1937	1.43	1.77	0.67	1	1
1939	1.43	1.78	0.67	1	1
1942	1.43	1.78	0.67	1	1
1945	1.43	1.78	0.67	1	1
1947	1.43	1.78	0.67	1	1
1951	1.43	1.78	0.67	1	1
1953	1.41	1.78	0.68	1	1
1956	1.41	1.78	0.67	1	1
1959	1.41	1.78	0.67	1	1
1961	1.41	1.78	0.67	1	1
1964	1.41	1.79	0.67	1	1
1966	1.41	1.79	0.67	1	1
1969	1.41	1.79	0.67	1	1
1971	1.41	1.79	0.67	1	1
1974	1.41	1.79	0.67	1	1
1976	1.40	1.79	0.68	1	1
1979	1.40	1.79	0.67	1	1
1982	1.40	1.79	0.67	1	1
1984	1.40	1.79	0.67	1	1
1987	1.40	1.79	0.67	1	1
1989	1.40	1.80	0.67	1	1
1993	1.40	1.80	0.67	1	1
1995	1.40	1.80	0.67	1	1
1998	1.40	1.80	0.67	1	1
2000	1.41	1.80	0.67	1	1
2003	1.41	1.80	0.67	1	1
2006	1.41	1.80	0.67	1	1
2009	1.41	1.80	0.67	1	1
2011	1.41	1.80	0.67	1	1
2013	1.41	1.81	0.67	1	1
2016	1.41	1.81	0.67	1	1
2018	1.41	1.81	0.67	1	1
2021	1.41	1.81	0.67	1	1
2024	1.41	1.81	0.67	1	1
2026	1.41	1.81	0.67	1	1
2029	1.41	1.81	0.68	1	1
2032	1.41	1.81	0.68	1	1
2035	1.41	1.81	0.68	1	1
2038	1.41	1.82	0.68	1	1
2040	1.41	1.82	0.68	1	1
2043	1.41	1.82	0.68	1	1
2045	1.41	1.82	0.68	1	1
2048	1.41	1.82	0.68	1	1
2050	1.41	1.82	0.68	1	1
2053	1.43	1.82	0.67	1	1
2056	1.43	1.82	0.68	1	1
2059	1.43	1.82	0.68	1	1
2061	1.43	1.82	0.68	1	1
2064	1.43	1.83	0.68	1	1
2066	1.43	1.83	0.68	1	1
2068	1.43	1.83	0.68	1	1
2071	1.43	1.83	0.68	1	1
2074	1.43	1.83	0.68	1	1
2077	1.49	1.83	0.66	1	1
2080	1.49	1.83	0.67	1	1
2087	1.49	1.83	0.68	1	1
2089	1.49	1.84	0.68	1	1
2092	1.49	1.84	0.68	1	1
2094	1.49	1.84	0.68	1	1
2097	1.49	1.84	0.68	1	1
2099	1.46	1.84	0.69	1	1
2102	1.46	1.84	0.68	1	1
2105	1.46	1.84	0.68	1	1
2107	1.46	1.84	0.68	1	1
2110	1.46	1.84	0.68	1	1
2113	1.46	1.85	0.68	1	1
2115	1.46	1.85	0.68	1	1
2117	1.46	1.85	0.68	1	1
2121	1.46	1.85	0.68	1	1
2123	1.46	1.85	0.68	1	1
2126	1.43	1.85	0.69	1	1
2129	1.43	1.85	0.68	1	1
2132	1.43	1.85	0.68	1	1
2134	1.43	1.85	0.68	1	1
2137	1.43	1.85	0.68	1	1
2139	1.43	1.86	0.68	1	1
2142	1.43	1.86	0.68	1	1
2144	1.43	1.86	0.68	1	1
2147	1.43	1.86	0.68	1	1
2149	1.53	1.86	0.63	1	1
2152	1.53	1.86	0.64	1	1
2159	1.53	1.86	0.66	1	1
2166	1.53	1.87	0.67	1	1
2173	1.55	1.87	0.68	1	1
2180	1.55	1.87	0.68	1	1
2183	1.55	1.87	0.69	1	1
2185	1.55	1.87	0.69	1	1
2188	1.55	1.88	0.69	1	1
2190	1.55	1.88	0.69	1	1
2193	1.55	1.88	0.69	1	1
2195	1.55	1.88	0.69	1	1
2198	1.49	1.88	0.71	1	1
2201	1.49	1.88	0.69	1	1
2203	1.49	1.88	0.69	1	1
2207	1.49	1.88	0.69	1	1
2210	1.49	1.88	0.69	1	1
2212	1.49	1.88	0.69	1	1
2215	1.49	1.89	0.69	1	1
2217	1.49	1.89	0.69	1	1
2219	1.49	1.89	0.69	1	1
2222	1.49	1.89	0.69	1	1
2225	1.49	1.89	0.69	1	1
2227	1.49	1.89	0.69	1	1
2230	1.49	1.89	0.69	1	1
2232	1.49	1.89	0.69	1	1
2235	1.49	1.89	0.69	1	1
2237	1.49	1.89	0.69	1	1
2240	1.49	1.90	0.69	1	1
2242	1.49	1.90	0.69	1	1
2245	1.52	1.90	0.68	1	1
2249	1.52	1.90	0.69	1	1
2255	1.52	1.90	0.69	1	1
2258	1.52	1.90	0.69	1	1
2260	1.52	1.90	0.69	1	1
2263	1.52	1.91	0.69	1	1
2265	1.52	1.91	0.69	1	1
2268	1.52	1.91	0.69	1	1
2270	1.52	1.91	0.69	1	1
2273	1.52	1.91	0.69	1	1
2276	1.52	1.91	0.69	1	1
2278	1.52	1.91	0.69	1	1
2280	1.52	1.91	0.69	1	1
2283	1.52	1.91	0.69	1	1
2285	1.52	1.91	0.69	1	1
2288	1.52	1.92	0.69	1	1
2291	1.52	1.92	0.69	1	1
2294	1.54	1.92	0.69	1	1
2297	1.54	1.92	0.69	1	1
2300	1.54	1.92	0.70	1	1
2302	1.54	1.92	0.70	1	1
2305	1.54	1.92	0.70	1	1
2307	1.54	1.92	0.70	1	1
2310	1.54	1.92	0.70	1	1
2312	1.54	1.92	0.70	1	1
2315	1.54	1.93	0.70	1	1
2317	1.54	1.93	0.70	1	1
2320	1.52	1.93	0.70	1	1
2322	1.52	1.93	0.70	1	1
2325	1.52	1.93	0.70	1	1
2328	1.52	1.93	0.70	1	1
2330	1.52	1.93	0.70	1	1
2334	1.52	1.93	0.70	1	1
2336	1.52	1.93	0.70	1	1
2339	1.52	1.94	0.70	1	1
2341	1.52	1.94	0.70	1	1
2344	1.51	1.94	0.70	1	1
2346	1.51	1.94	0.70	1	1
2349	1.51	1.94	0.70	1	1
2352	1.51	1.94	0.70	1	1
2354	1.51	1.94	0.70	1	1
2357	1.51	1.94	0.70	1	1
2359	1.51	1.94	0.70	1	1
2362	1.51	1.94	0.70	1	1
2364	1.51	1.95	0.70	1	1
2367	1.50	1.95	0.70	1	1
2370	1.50	1.95	0.70	1	1
2372	1.50	1.95	0.70	1	1
2376	1.50	1.95	0.70	1	1
2379	1.50	1.95	0.70	1	1
2381	1.50	1.95	0.70	1	1
2383	1.50	1.95	0.70	1	1
2386	1.50	1.95	0.70	1	1
2389	1.50	1.96	0.70	1	1
2391	1.50	1.96	0.70	1	1
2394	1.55	1.96	0.69	1	1
2396	1.55	1.96	0.70	1	1
2403	1.55	1.96	0.70	1	1
2406	1.55	1.96	0.70	1	1
2408	1.55	1.96	0.70	1	1
2411	1.55	1.96	0.70	1	1
2413	1.55	1.97	0.70	1	1
2416	1.55	1.97	0.70	1	1
2419	1.55	1.97	0.70	1	1
2422	1.55	1.97	0.70	1	1
2425	1.55	1.97	0.70	1	1
2427	1.55	1.97	0.71	1	1
2430	1.55	1.97	0.71	1	1
2433	1.55	1.97	0.71	1	1
2435	1.55	1.97	0.71	1	1
2438	1.55	1.98	0.71	1	1
2440	1.55	1.98	0.71	1	1
2443	1.57	1.98	0.70	1	1
2445	1.57	1.98	0.71	1	1
2448	1.57	1.98	0.71	1	1
2451	1.57	1.98	0.71	1	1
2453	1.57	1.98	0.71	1	1
2456	1.57	1.98	0.71	1	1
2458	1.57	1.98	0.71	1	1
2462	1.57	1.98	0.71	1	1
2464	1.57	1.99	0.71	1	1
2467	1.56	1.99	0.71	1	1
2470	1.56	1.99	0.71	1	1
2473	1.56	1.99	0.71	1	1
2475	1.56	1.99	0.71	1	1
2477	1.56	1.99	0.71	1	1
2480	1.56	1.99	0.71	1	1
2483	1.56	1.99	0.71	1	1
2485	1.56	1.99	0.71	1	1
2488	1.56	2.00	0.71	1	1
2490	1.59	2.00	0.69	1	1
2493	1.59	2.00	0.71	1	1
2500	1.59	2.00	0.71	1	1
2502	1.59	2.00	0.71	1	1
2506	1.59	2.00	0.71	1	1
2508	1.59	2.00	0.71	1	1
2511	1.59	2.00	0.71	1	1
2513	1.59	2.01	0.71	1	1
2516	1.62	2.01	0.70	1	1
2518	1.62	2.01	0.71	1	1
2521	1.62	2.01	0.71	1	1
2524	1.62	2.01	0.71	1	1
2526	1.62	2.01	0.71	1	1
2529	1.62	2.01	0.71	1	1
2531	1.62	2.01	0.71	1	1
2534	1.62	2.01	0.71	1	1
2536	1.62	2.01	0.71	1	1
2539	1.68	2.02	0.69	1	1
2542	1.68	2.02	0.70	1	1
2549	1.68	2.02	0.71	1	1
2556	1.68	2.02	0.71	1	1
2559	1.68	2.02	0.71	1	1
2561	1.68	2.02	0.71	1	1
2564	1.73	2.03	0.70	1	1
2567	1.73	2.03	0.71	1	1
