Finished setup, waiting to start, PID: p:0.02 i(x100):0.03 d(x10):1.00 iCap:1000
UPLoading
1.10 4.00 2.00 10.00 5.00 1.00 0.00 
0 1000 4000 10000 12000 15000 20000 
NO_BISECT[1.30]4501	3.11	2.67	1.44	1	1
NO_BISECT[1.30]4504	3.11	2.67	1.44	1	1
NO_BISECT[1.30]4508	3.11	2.68	1.45	1	1
NO_BISECT[1.30]4511	3.11	2.68	1.45	1	1
NO_BISECT[1.30]4515	3.11	2.69	1.45	1	1
NO_BISECT[1.31]4518	3.11	2.69	1.45	1	1
NO_BISECT[1.31]4522	3.46	2.70	1.43	1	1
NO_BISECT[1.31]4525	3.46	2.70	1.44	1	1
NO_BISECT[1.31]4528	3.46	2.70	1.44	1	1
NO_BISECT[1.31]4531	3.46	2.71	1.44	1	1
NO_BISECT[1.31]4535	3.46	2.71	1.44	1	1
NO_BISECT[1.31]4538	3.46	2.72	1.44	1	1
NO_BISECT[1.31]4541	3.46	2.72	1.44	1	1
NO_BISECT[1.31]4545	3.40	2.73	1.45	1	1
NO_BISECT[1.32]4548	3.40	2.73	1.45	1	1
NO_BISECT[1.32]4552	3.40	2.74	1.45	1	1
NO_BISECT[1.32]4556	3.40	2.74	1.45	1	1
NO_BISECT[1.32]4559	3.40	2.75	1.45	1	1
NO_BISECT[1.32]4562	3.40	2.75	1.45	1	1
NO_BISECT[1.32]4566	3.40	2.75	1.45	1	1
NO_BISECT[1.32]4569	3.57	2.76	1.44	1	1
NO_BISECT[1.32]4572	3.57	2.76	1.45	1	1
NO_BISECT[1.32]4575	3.57	2.77	1.45	1	1
NO_BISECT[1.33]4579	3.57	2.77	1.45	1	1
NO_BISECT[1.33]4582	3.57	2.78	1.45	1	1
NO_BISECT[1.33]4585	3.57	2.78	1.45	1	1
NO_BISECT[1.33]4589	3.57	2.79	1.45	1	1
NO_BISECT[1.33]4593	3.84	2.79	1.44	1	1
NO_BISECT[1.33]4596	3.84	2.79	1.44	1	1
NO_BISECT[1.33]4600	3.84	2.80	1.44	1	1
NO_BISECT[1.33]4603	3.84	2.80	1.44	1	1
NO_BISECT[1.33]4606	3.84	2.81	1.44	1	1
NO_BISECT[1.34]4610	3.84	2.81	1.44	1	1
NO_BISECT[1.34]4613	3.84	2.82	1.44	1	1
NO_BISECT[1.34]4617	3.81	2.82	1.45	1	1
NO_BISECT[1.34]4620	3.81	2.83	1.44	1	1
NO_BISECT[1.34]4623	3.81	2.83	1.44	1	1
NO_BISECT[1.34]4626	3.81	2.83	1.44	1	1
NO_BISECT[1.34]4630	3.81	2.84	1.45	1	1
NO_BISECT[1.34]4633	3.81	2.84	1.45	1	1
NO_BISECT[1.34]4637	3.81	2.85	1.45	1	1
NO_BISECT[1.34]4641	3.81	2.85	1.45	1	1
NO_BISECT[1.35]4644	3.76	2.86	1.45	1	1
NO_BISECT[1.35]4647	3.76	2.86	1.45	1	1
NO_BISECT[1.35]4651	3.76	2.87	1.45	1	1
NO_BISECT[1.35]4654	3.76	2.87	1.45	1	1
NO_BISECT[1.35]4657	3.76	2.88	1.45	1	1
NO_BISECT[1.35]4660	3.76	2.88	1.45	1	1
NO_BISECT[1.35]4664	3.76	2.89	1.45	1	1
NO_BISECT[1.35]4667	3.69	2.89	1.45	1	1
NO_BISECT[1.35]4671	3.69	2.89	1.45	1	1
NO_BISECT[1.36]4674	3.69	2.90	1.45	1	1
NO_BISECT[1.36]4678	3.69	2.90	1.45	1	1
NO_BISECT[1.36]4681	3.69	2.91	1.45	1	1
NO_BISECT[1.36]4685	3.69	2.91	1.45	1	1
NO_BISECT[1.36]4688	3.69	2.92	1.45	1	1
NO_BISECT[1.36]4692	3.75	2.92	1.45	1	1
NO_BISECT[1.36]4695	3.75	2.93	1.45	1	1
NO_BISECT[1.36]4698	3.75	2.93	1.45	1	1
NO_BISECT[1.36]4701	3.75	2.93	1.45	1	1
NO_BISECT[1.37]4705	3.75	2.94	1.45	1	1
NO_BISECT[1.37]4708	3.75	2.94	1.45	1	1
NO_BISECT[1.37]4711	3.75	2.95	1.45	1	1
NO_BISECT[1.37]4715	3.93	2.95	1.45	1	1
NO_BISECT[1.37]4718	3.93	2.96	1.45	1	1
NO_BISECT[1.37]4722	3.93	2.96	1.45	1	1
NO_BISECT[1.37]4726	3.93	2.97	1.45	1	1
NO_BISECT[1.37]4729	3.93	2.97	1.45	1	1
NO_BISECT[1.37]4732	3.93	2.98	1.45	1	1
NO_BISECT[1.37]4736	3.93	2.98	1.45	1	1
NO_BISECT[1.38]4739	3.93	2.99	1.45	1	1
NO_BISECT[1.38]4742	4.44	2.99	1.42	1	1
NO_BISECT[1.38]4746	4.44	2.99	1.44	1	1
NO_BISECT[1.38]4749	4.44	3.00	1.44	1	1
NO_BISECT[1.38]4752	4.44	3.00	1.44	1	1
NO_BISECT[1.38]4755	4.44	3.01	1.44	1	1
NO_BISECT[1.38]4759	4.44	3.01	1.44	1	1
NO_BISECT[1.38]4763	4.44	3.02	1.44	1	1
NO_BISECT[1.38]4767	4.51	3.02	1.44	1	1
NO_BISECT[1.39]4770	4.51	3.03	1.44	1	1
NO_BISECT[1.39]4773	4.51	3.03	1.44	1	1
NO_BISECT[1.39]4776	4.51	3.03	1.44	1	1
NO_BISECT[1.39]4780	4.51	3.04	1.44	1	1
NO_BISECT[1.39]4783	4.51	3.04	1.44	1	1
NO_BISECT[1.39]4786	4.51	3.05	1.43	1	1
NO_BISECT[1.39]4790	4.45	3.05	1.44	1	1
NO_BISECT[1.39]4793	4.45	3.06	1.44	1	1
NO_BISECT[1.39]4796	4.45	3.06	1.44	1	1
NO_BISECT[1.39]4800	4.45	3.07	1.44	1	1
NO_BISECT[1.40]4803	4.45	3.07	1.43	1	1
NO_BISECT[1.40]4807	4.45	3.08	1.43	1	1
NO_BISECT[1.40]4811	4.45	3.08	1.43	1	1
NO_BISECT[1.40]4814	4.37	3.09	1.44	1	1
NO_BISECT[1.40]4817	4.37	3.09	1.44	1	1
NO_BISECT[1.40]4821	4.37	3.09	1.44	1	1
NO_BISECT[1.40]4824	4.37	3.10	1.44	1	1
NO_BISECT[1.40]4827	4.37	3.10	1.43	1	1
NO_BISECT[1.40]4831	4.37	3.11	1.43	1	1
NO_BISECT[1.40]4834	4.37	3.11	1.43	1	1
NO_BISECT[1.41]4837	4.52	3.12	1.43	1	1
NO_BISECT[1.41]4841	4.52	3.12	1.43	1	1
NO_BISECT[1.41]4844	4.52	3.13	1.43	1	1
NO_BISECT[1.41]4847	4.52	3.13	1.43	1	1
NO_BISECT[1.41]4851	4.52	3.13	1.43	1	1
NO_BISECT[1.41]4855	4.52	3.14	1.43	1	1
NO_BISECT[1.41]4858	4.52	3.14	1.43	1	1
NO_BISECT[1.41]4862	4.43	3.15	1.43	1	1
NO_BISECT[1.41]4865	4.43	3.15	1.43	1	1
NO_BISECT[1.42]4868	4.43	3.16	1.43	1	1
NO_BISECT[1.42]4871	4.43	3.16	1.43	1	1
NO_BISECT[1.42]4875	4.43	3.17	1.43	1	1
NO_BISECT[1.42]4878	4.43	3.17	1.43	1	1
NO_BISECT[1.42]4881	4.43	3.17	1.43	1	1
NO_BISECT[1.42]4885	4.53	3.18	1.43	1	1
NO_BISECT[1.42]4888	4.53	3.18	1.43	1	1
NO_BISECT[1.42]4892	4.53	3.19	1.43	1	1
NO_BISECT[1.42]4896	4.53	3.19	1.43	1	1
NO_BISECT[1.42]4899	4.53	3.20	1.43	1	1
NO_BISECT[1.43]4902	4.53	3.20	1.43	1	1
4906	4.53	3.21	1.43	1	1
4912	4.53	3.22	1.43	1	1
4919	4.80	3.23	1.41	1	1
4925	4.80	3.23	1.41	1	1
4932	4.80	3.24	1.40	1	1
4940	4.96	3.25	1.39	1	1
4947	4.96	3.26	1.38	1	1
4953	4.96	3.27	1.36	1	1
4960	4.96	3.28	1.35	1	1
4967	4.92	3.29	1.34	1	1
4974	4.92	3.30	1.32	1	1
4981	4.92	3.31	1.30	1	1
4988	4.94	3.32	1.28	1	1
4995	4.94	3.33	1.26	1	1
5002	4.94	3.34	1.24	1	1
5009	4.94	3.35	1.22	1	1
5015	4.94	3.35	1.19	1	1
5023	4.94	3.36	1.17	1	1
5030	4.94	3.37	1.14	1	1
5037	5.12	3.38	1.10	1	1
5044	5.12	3.39	1.07	1	1
5050	5.12	3.40	1.03	1	1
5057	5.12	3.41	0.99	1	1
5065	5.19	3.42	0.95	1	1
5072	5.19	3.43	0.91	1	1
5078	5.19	3.44	0.85	1	1
5085	5.25	3.45	0.80	1	1
5092	5.25	3.46	0.75	1	1
5099	5.25	3.47	0.70	1	1
5106	5.25	3.47	0.64	1	1
5113	5.22	3.48	0.58	1	1
5120	5.22	3.49	0.51	1	1
5127	5.22	3.50	0.45	1	1
5134	5.14	3.51	0.38	1	1
5141	5.14	3.52	0.31	1	1
5149	5.14	3.53	0.24	1	1
5155	5.14	3.54	0.16	1	1
5162	5.07	3.55	0.08	1	1
5169	5.07	3.56	0.00	1	1
5176	5.07	3.57	0.00	1	1
5182	5.07	3.58	0.00	1	1
5188	5.02	3.58	0.00	1	1
5195	5.02	3.59	0.00	1	1
5202	5.02	3.60	0.00	1	1
5208	5.02	3.61	0.00	1	1
5214	4.99	3.62	0.00	1	1
5220	4.99	3.63	0.00	1	1
5227	4.99	3.64	0.00	1	1
525246	4.92	3.66	0.00	1	1
34	4.92	3.65	0.00	1	1

5240	4.92	3.65	0.00	1	15252	4.92	3.67	0.00	1	1
5259	4.90	3.68	0.00	1	1
5265	4.90	3.69	0.00	1	1
5271	4.90	3.69	0.00	1	1
5278	4.90	5285	4.75	3.71	0.00	1	1
5297	4.75	3.73	0.00	1	1
5293.70	0.00	1	1
5309	4.75	3.75	0.01	4.75	3.72	0.00	1	1
5303	4.75	3.74	0.00	1	1
0	1	1
5316	4.75	3.75	0.00	1	1
5323	4.75	3.76	0.00	1	1
5329	4.75	3.77	0.00	1	1
5335	4.78	3.78	0.00	1	1
5342	4.78	3.79	0.00	1	1
5348	4.78	3.80	0.00	1	1
5354	4.78	3.81	0.00	1	1
5361	4.78	3.81	0.00	1	1
5368	4.78	3.82	0.00	1	1
5374	4.78	3.83	0.00	1	1
5380	4.66	3.84	0.00	1	1
5386	4.66	3.85	0.00	1	1
5392	4.66	3.86	0.00	1	1
5399	4.66	3.87	0.00	1	1
5406	4.63	3.87	0.00	1	1
5412	4.63	3.88	0.00	1	1
5418	4.63	3.89	0.00	1	1
5424	4.63	3.90	0.00	1	1
5431	4.63	3.91	0.00	1	1
5437	4.63	3.92	0.00	1	1
5443	4.63	3.92	0.00	1	1
5450	4.63	3.93	0.00	1	1
5457	4.64	3.94	0.00	1	1
5463	4.64	3.95	0.00	1	1
5469	4.64	3.96	0.00	1	1
5475	4.64	3.97	0.00	1	1
5482	4.64	3.98	0.00	1	1
5489	4.64	3.99	0.00	1	1
5495	4.64	3.99	0.00	1	1
5501	4.64	4.00	0.00	1	1
5507	4.64	4.01	0.00	1	1
5514	4.64	4.02	0.00	1	1
5520	4.64	4.03	0.00	1	1
5526	4.63	4.03	0.00	1	1
5533	4.63	4.04	0.00	1	1
5539	4.63	4.05	0.00	1	1
5545	4.63	4.06	0.00	1	1
5552	4.63	4.07	0.00	1	1
5558	4.63	4.08	0.00	1	1
5564	4.63	4.09	0.00	1	1
5570	4.63	4.09	0.00	1	1
5578	4.58	4.10	0.00	1	1
5584	4.58	4.11	0.00	1	1
5590	4.58	4.12	0.00	1	1
5596	4.58	4.13	0.00	1	1
5603	4.51	4.14	0.00	1	1
5609	4.51	4.15	0.00	1	1
5615	4.51	4.15	0.00	1	1
5622	4.51	4.16	0.00	1	1
5628	4.50	4.17	0.00	1	1
5635	4.50	4.18	0.00	1	1
5641	4.50	4.19	0.00	1	1
5647	4.50	4.20	0.00	1	1
5653	4.45	4.20	0.00	1	1
5660	4.45	4.21	0.00	1	1
5667	4.45	4.22	0.00	1	1
5673	4.40	4.23	0.00	1	1
5679	4.40	4.24	0.00	1	1
5685	4.40	4.25	0.00	1	1
5691	4.40	4.25	0.00	1	1
5698	4.39	4.26	0.00	1	1
5705	4.39	4.27	0.00	1	1
5711	4.39	4.28	0.00	1	1
5717	4.39	4.29	0.00	1	1
5724	4.26	4.30	0.00	1	1
5730	4.26	4.31	0.00	1	1
5736	4.26	4.31	0.00	1	1
5742	4.26	4.32	0.00	1	1
5749	4.27	4.33	0.00	1	1
5756	4.27	4.34	0.00	1	1
5762	4.27	4.35	0.00	1	1
5768	4.27	4.36	0.00	1	1
5774	4.26	4.37	0.00	1	1
5780	4.26	4.37	0.00	1	1
5788	4.26	4.38	0.00	1	1
5794	4.24	4.39	0.00	1	1
5800	4.24	4.40	0.00	1	1
5806	4.24	4.41	0.00	1	1
5812	4.24	4.42	0.00	1	1
5819	4.26	4.43	0.00	1	1
5825	4.26	4.43	0.00	1	1
5832	4.26	4.44	0.00	1	1
5838	4.26	4.45	0.00	1	1
5845	4.20	4.46	0.00	1	1
5851	4.20	4.47	0.00	1	1
5857	4.20	4.48	0.00	1	1
5863	4.20	4.48	0.00	1	1
5870	4.17	4.49	0.00	1	1
5877	4.17	4.50	0.00	1	1
5883	4.17	4.51	0.00	1	1
5889	4.17	4.52	0.00	1	1
5896	4.14	4.53	0.00	1	1
5902	4.14	4.54	0.00	1	1
5908	4.14	4.54	0.00	1	1
5915	4.10	4.55	0.00	1	1
5921	4.10	4.56	0.00	1	1
5928	4.10	4.57	0.00	1	1
5934	4.10	4.58	0.00	1	1
5940	4.10	4.59	0.00	1	1
5946	4.03	4.59	0.00	1	1
5953	4.03	4.60	0.00	1	1
5960	4.03	4.61	0.00	1	1
5966	4.02	4.62	0.00	1	1
5972	4.02	4.63	0.00	1	1
5978	4.02	4.64	0.00	1	1
5985	4.02	4.65	0.00	1	1
5991	3.97	4.65	0.00	1	1
5997	3.97	4.66	0.00	1	1
6004	3.97	4.67	0.00	1	1
6010	3.97	4.68	0.00	1	1
6017	3.95	4.69	0.00	1	1
70	0.00	1	1
6023	3.95	4.6029	3.95	4.71	0.00	1	1
6035	3.95	4.71	0.00	1	1
6043	3.90	4.72	0.00	1	1
6049	3.90	4.73	0.00	1	1
6055	3.90	4.74	0.00	1	1
6061	3.90	4.75	0.00	1	1
6068	3.82	4.76	0.00	1	1
6074	3.82	4.77	0.00	1	1
6080	3.82	4.77	0.00	1	1
6087	3.81	4.78	0.00	1	1
6093	3.81	4.79	0.00	1	1
6100	3.81	4.80	0.00	1	1
6106	3.81	4.81	0.00	1	1
6112	3.81	4.82	0.00	1	1
6118	3.81	4.82	0.00	1	1
6124	3.81	4.83	0.00	1	1
6132	3.81	4.84	0.00	1	1
6138	3.83	4.85	0.00	1	1
6144	3.83	4.86	0.00	1	1
6150	3.83	4.87	0.00	1	1
6157	3.83	4.88	0.00	1	1
6163	3.81	4.88	0.00	1	1
6169	3.81	4.89	0.00	1	1
6176	3.81	4.90	0.00	1	1
6183	3.81	4.91	0.00	1	1
6189	3.81	4.92	0.00	1	1
6195	3.81	4.93	0.00	1	1
6201	3.81	4.93	0.00	1	1
6208	3.73	4.94	0.00	1	1
6215	3.73	4.95	0.00	1	1
6221	3.73	4.96	0.00	1	1
6227	3.73	4.97	0.00	1	1
6233	3.73	4.98	0.00	1	1
6240	3.69	4.99	0.00	1	1
6246	3.69	4.99	0.00	1	1
6252	3.69	5.00	0.00	1	1
6259	3.72	5.01	0.00	1	1
6266	3.72	5.02	0.00	1	1
6272	3.72	5.03	0.00	1	1
6278	3.72	5.04	0.00	1	1
6284	3.64	5.05	0.00	1	1
6291	3.64	5.05	0.00	1	1
6297	3.64	5.06	0.00	1	1
6304	3.64	5.07	0.00	1	1
6310	3.60	5.08	0.00	1	1
6316	3.60	5.09	0.00	1	1
6323	3.60	5.10	0.01	1	1
6329	3.60	5.11	0.01	1	1
6336	3.56	5.11	0.03	1	1
6344	3.56	5.13	0.06	1	1
6351	3.6358	3.55	5.14	0.11	1	1
6364	3.55	5.15	0.13	1	1
6371	3.55	5.16	0.16	1	1
56	5.13	0.08	1	1
6378	3.55	5.17	0.20	1	1
6386	3.47	5.18	0.26	1	1
6393	3.47	5.19	0.30	1	1
6400	3.47	5.20	0.36	1	1
6407	3.48	5.21	0.41	1	1
6413	3.48	5.22	0.46	1	1
6420	3.48	5.23	0.52	1	1
6428	3.48	5.24	0.60	1	1
6435	3.45	5.25	0.67	1	1
6442	3.45	5.26	0.75	1	1
6449	3.45	5.27	0.83	1	1
6455	3.40	5.27	0.90	1	1
6462	3.40	5.28	0.98	1	1
6470	3.40	5.29	1.08	1	1
6477	3.40	5.30	1.18	1	1
6484	3.44	5.31	1.27	1	1
6491	3.44	5.32	1.36	1	1
6497	3.44	5.33	1.45	1	1
6504	3.41	5.34	1.54	1	1
6511	3.41	5.35	1.64	1	1
6519	3.41	5.36	1.73	1	1
6525	3.41	5.37	1.81	1	1
6532	3.35	5.38	1.88	1	1
NO_BISECT[1.85]6539	3.35	5.39	1.91	1	1
NO_BISECT[1.85]6542	3.35	5.39	1.91	1	1
NO_BISECT[1.85]6545	3.35	5.39	1.91	1	1
NO_BISECT[1.85]6549	3.35	5.40	1.92	1	1
NO_BISECT[1.85]6552	3.34	5.40	1.92	1	1
NO_BISECT[1.86]6556	3.34	5.41	1.92	1	1
NO_BISECT[1.86]6559	3.34	5.41	1.93	1	1
NO_BISECT[1.86]6563	3.34	5.42	1.93	1	1
NO_BISECT[1.86]6566	3.34	5.42	1.93	1	1
NO_BISECT[1.86]6569	3.34	5.43	1.94	1	1
NO_BISECT[1.86]6572	3.34	5.43	1.94	1	1
NO_BISECT[1.86]6576	3.31	5.43	1.94	1	1
NO_BISECT[1.86]6579	3.31	5.44	1.95	1	1
NO_BISECT[1.86]6582	3.31	5.44	1.95	1	1
NO_BISECT[1.86]6585	3.31	5.45	1.95	1	1
NO_BISECT[1.86]6588	3.31	5.45	1.95	1	1
NO_BISECT[1.86]6592	3.31	5.46	1.96	1	1
NO_BISECT[1.86]6595	3.31	5.46	1.96	1	1
NO_BISECT[1.87]6599	3.45	5.47	1.96	1	1
NO_BISECT[1.87]6602	3.45	5.47	1.96	1	1
NO_BISECT[1.87]6606	3.45	5.47	1.97	1	1
NO_BISECT[1.87]6609	3.45	5.48	1.97	1	1
NO_BISECT[1.87]6612	3.45	5.48	1.97	1	1
NO_BISECT[1.87]6615	3.45	5.49	1.97	1	1
NO_BISECT[1.87]6618	3.45	5.49	1.98	1	1
NO_BISECT[1.87]6622	3.45	5.50	1.98	1	1
NO_BISECT[1.87]6625	3.67	5.50	1.97	1	1
NO_BISECT[1.87]6628	3.67	5.50	1.98	1	1
NO_BISECT[1.87]6631	3.67	5.51	1.98	1	1
NO_BISECT[1.87]6634	3.67	5.51	1.99	1	1
NO_BISECT[1.87]6638	3.67	5.52	1.99	1	1
NO_BISECT[1.88]6642	3.67	5.52	1.99	1	1
NO_BISECT[1.88]6645	3.67	5.53	1.99	1	1
NO_BISECT[1.88]6648	3.67	5.53	2.00	1	1
NO_BISECT[1.88]6652	4.11	5.54	1.98	1	1
NO_BISECT[1.88]6655	4.11	5.54	1.99	1	1
NO_BISECT[1.88]6658	4.11	5.54	2.00	1	1
NO_BISECT[1.88]6661	4.11	5.55	2.00	1	1
NO_BISECT[1.88]6664	4.11	5.55	2.00	1	1
NO_BISECT[1.88]6668	4.11	5.56	2.00	1	1
NO_BISECT[1.88]6671	4.11	5.56	2.00	1	1
NO_BISECT[1.88]6674	4.49	5.57	1.99	1	1
NO_BISECT[1.88]6677	4.49	5.57	2.00	1	1
NO_BISECT[1.88]6681	4.49	5.57	2.00	1	1
NO_BISECT[1.88]6685	4.49	5.58	2.00	1	1
NO_BISECT[1.89]6688	4.49	5.58	2.01	1	1
NO_BISECT[1.89]6691	4.49	5.59	2.01	1	1
NO_BISECT[1.89]6694	4.49	5.59	2.01	1	1
NO_BISECT[1.89]6698	4.24	5.60	2.02	1	1
NO_BISECT[1.89]6701	4.24	5.60	2.02	1	1
NO_BISECT[1.89]6704	4.24	5.61	2.02	1	1
NO_BISECT[1.89]6708	4.24	5.61	2.02	1	1
NO_BISECT[1.89]6711	4.24	5.61	2.03	1	1
NO_BISECT[1.89]6714	4.24	5.62	2.03	1	1
NO_BISECT[1.89]6718	4.24	5.62	2.03	1	1
NO_BISECT[1.89]6721	4.24	5.63	2.03	1	1
NO_BISECT[1.89]6724	4.16	5.63	2.04	1	1
NO_BISECT[1.89]6729	4.16	5.64	2.04	1	1
NO_BISECT[1.90]6732	4.16	5.64	2.04	1	1
NO_BISECT[1.90]6735	4.16	5.65	2.04	1	1
NO_BISECT[1.90]6739	4.16	5.65	2.05	1	1
NO_BISECT[1.90]6742	4.16	5.66	2.05	1	1
NO_BISECT[1.90]6745	4.16	5.66	2.05	1	1
NO_BISECT[1.90]6749	4.44	5.67	2.04	1	1
NO_BISECT[1.90]6752	4.44	5.67	2.05	1	1
NO_BISECT[1.90]6755	4.44	5.67	2.05	1	1
NO_BISECT[1.90]6758	4.44	5.68	2.05	1	1
NO_BISECT[1.90]6762	4.44	5.68	2.06	1	1
NO_BISECT[1.90]6765	4.44	5.69	2.06	1	1
NO_BISECT[1.90]6769	4.44	5.69	2.06	1	1
NO_BISECT[1.90]6773	4.86	5.70	2.04	1	1
NO_BISECT[1.91]6776	4.86	5.70	2.06	1	1
NO_BISECT[1.91]6779	4.86	5.71	2.06	1	1
NO_BISECT[1.91]6783	4.86	5.71	2.06	1	1
NO_BISECT[1.91]6786	4.86	5.71	2.06	1	1
NO_BISECT[1.91]6789	4.86	5.72	2.06	1	1
NO_BISECT[1.91]6793	4.86	5.72	2.06	1	1
NO_BISECT[1.91]6796	4.86	5.73	2.07	1	1
NO_BISECT[1.91]6799	5.05	5.73	2.06	1	1
NO_BISECT[1.91]6803	5.05	5.74	2.07	1	1
NO_BISECT[1.91]6806	5.05	5.74	2.07	1	1
NO_BISECT[1.91]6809	5.05	5.75	2.07	1	1
NO_BISECT[1.91]6814	5.05	5.75	2.07	1	1
NO_BISECT[1.91]6817	5.05	5.76	2.07	1	1
NO_BISECT[1.92]6820	5.05	5.76	2.07	1	1
NO_BISECT[1.92]6824	5.17	5.77	2.07	1	1
NO_BISECT[1.92]6827	5.17	5.77	2.07	1	1
NO_BISECT[1.92]6830	5.17	5.77	2.08	1	1
NO_BISECT[1.92]6833	5.17	5.78	2.08	1	1
NO_BISECT[1.92]6837	5.17	5.78	2.08	1	1
NO_BISECT[1.92]6840	5.17	5.79	2.08	1	1
NO_BISECT[1.92]6843	5.17	5.79	2.08	1	1
NO_BISECT[1.92]6847	5.40	5.80	2.07	1	1
NO_BISECT[1.92]6850	5.40	5.80	2.08	1	1
NO_BISECT[1.92]6854	5.40	5.81	2.08	1	1
NO_BISECT[1.92]6858	5.40	5.81	2.08	1	1
NO_BISECT[1.92]6861	5.40	5.81	2.08	1	1
NO_BISECT[1.92]6864	5.40	5.82	2.08	1	1
NO_BISECT[1.93]6868	5.40	5.82	2.09	1	1
NO_BISECT[1.93]6871	5.63	5.83	2.07	1	1
NO_BISECT[1.93]6874	5.63	5.83	2.08	1	1
NO_BISECT[1.93]6878	5.63	5.84	2.08	1	1
NO_BISECT[1.93]6881	5.63	5.84	2.09	1	1
NO_BISECT[1.93]6884	5.63	5.85	2.09	1	1
NO_BISECT[1.93]6888	5.63	5.85	2.09	1	1
NO_BISECT[1.93]6891	5.63	5.85	2.09	1	1
NO_BISECT[1.93]6894	5.74	5.86	2.08	1	1
NO_BISECT[1.93]6899	5.74	5.87	2.09	1	1
NO_BISECT[1.93]6902	5.74	5.87	2.09	1	1
NO_BISECT[1.93]6905	5.74	5.87	2.09	1	1
NO_BISECT[1.93]6909	5.74	5.88	2.09	1	1
NO_BISECT[1.94]6912	5.74	5.88	2.09	1	1
NO_BISECT[1.94]6915	5.74	5.89	2.09	1	1
NO_BISECT[1.94]6919	5.85	5.89	2.09	1	1
NO_BISECT[1.94]6922	5.85	5.90	2.09	1	1
NO_BISECT[1.94]6925	5.85	5.90	2.09	1	1
NO_BISECT[1.94]6928	5.85	5.90	2.09	1	1
NO_BISECT[1.94]6932	5.85	5.91	2.10	1	1
NO_BISECT[1.94]6935	5.85	5.91	2.10	1	1
NO_BISECT[1.94]6939	5.85	5.92	2.10	1	1
NO_BISECT[1.94]6943	5.85	5.92	2.10	1	1
NO_BISECT[1.94]6946	6.22	5.93	2.08	1	1
NO_BISECT[1.94]6949	6.22	5.93	2.09	1	1
NO_BISECT[1.94]6953	6.22	5.94	2.09	1	1
NO_BISECT[1.95]6956	6.22	5.94	2.09	1	1
NO_BISECT[1.95]6959	6.22	5.95	2.09	1	1
NO_BISECT[1.95]6963	6.22	5.95	2.09	1	1
NO_BISECT[1.95]6966	6.22	5.95	2.09	1	1
NO_BISECT[1.95]6969	6.48	5.96	2.08	1	1
NO_BISECT[1.95]6973	6.48	5.96	2.09	1	1
NO_BISECT[1.95]6976	6.48	5.97	2.09	1	1
NO_BISECT[1.95]6979	6.48	5.97	2.09	1	1
NO_BISECT[1.95]6984	6.48	5.98	2.09	1	1
NO_BISECT[1.95]6987	6.48	5.98	2.09	1	1
NO_BISECT[1.95]6990	6.48	5.99	2.09	1	1
NO_BISECT[1.95]6994	6.69	5.99	2.08	1	1
NO_BISECT[1.95]6997	6.69	6.00	2.09	1	1
NO_BISECT[1.95]7000	6.69	6.00	2.09	1	1
NO_BISECT[1.96]7004	6.69	6.01	2.09	1	1
NO_BISECT[1.96]7007	6.69	6.01	2.09	1	1
NO_BISECT[1.96]7010	6.69	6.01	2.09	1	1
NO_BISECT[1.96]7013	6.69	6.02	2.09	1	1
NO_BISECT[1.96]7017	6.75	6.02	2.09	1	1
NO_BISECT[1.96]7020	6.75	6.03	2.09	1	1
NO_BISECT[1.96]7023	6.75	6.03	2.09	1	1
NO_BISECT[1.96]7028	6.75	6.04	2.09	1	1
NO_BISECT[1.96]7031	6.75	6.04	2.09	1	1
NO_BISECT[1.96]7034	6.75	6.05	2.09	1	1
NO_BISECT[1.96]7038	6.75	6.05	2.09	1	1
NO_BISECT[1.96]7041	6.89	6.05	2.08	1	1
NO_BISECT[1.96]7044	6.89	6.06	2.09	1	1
NO_BISECT[1.97]7048	6.89	6.06	2.09	1	1
NO_BISECT[1.97]7051	6.89	6.07	2.09	1	1
NO_BISECT[1.97]7054	6.89	6.07	2.09	1	1
NO_BISECT[1.97]7058	6.89	6.08	2.09	1	1
NO_BISECT[1.97]7061	6.89	6.08	2.09	1	1
NO_BISECT[1.97]7064	7.33	6.09	2.06	1	1
NO_BISECT[1.97]7069	7.33	6.09	2.08	1	1
NO_BISECT[1.97]7072	7.33	6.10	2.08	1	1
NO_BISECT[1.97]7075	7.33	6.10	2.07	1	1
NO_BISECT[1.97]7079	7.33	6.11	2.07	1	1
NO_BISECT[1.97]7082	7.33	6.11	2.07	1	1
NO_BISECT[1.97]7085	7.33	6.11	2.07	1	1
NO_BISECT[1.97]7089	7.31	6.12	2.07	1	1
NO_BISECT[1.97]7092	7.31	6.12	2.07	1	1
NO_BISECT[1.98]7095	7.31	6.13	2.07	1	1
NO_BISECT[1.98]7098	7.31	6.13	2.07	1	1
NO_BISECT[1.98]7102	7.31	6.14	2.07	1	1
NO_BISECT[1.98]7105	7.31	6.14	2.07	1	1
NO_BISECT[1.98]7108	7.31	6.14	2.07	1	1
NO_BISECT[1.98]7113	7.31	6.15	2.07	1	1
NO_BISECT[1.98]7116	7.44	6.15	2.06	1	1
NO_BISECT[1.98]7119	7.44	6.16	2.07	1	1
NO_BISECT[1.98]7123	7.44	6.16	2.07	1	1
NO_BISECT[1.98]7126	7.44	6.17	2.07	1	1
NO_BISECT[1.98]7129	7.44	6.17	2.07	1	1
