NO_BISECT[1.20]4220	1.87	2.29	1.38
NO_BISECT[1.20]4223	1.87	2.30	1.45
NO_BISECT[1.21]4227	1.87	2.30	1.45
NO_BISECT[1.21]4230	1.87	2.31	1.45
NO_BISECT[1.21]4233	1.87	2.31	1.45
NO_BISECT[1.21]4236	1.87	2.31	1.46
NO_BISECT[1.21]4239	1.87	2.32	1.46
NO_BISECT[1.21]4242	1.87	2.32	1.46
NO_BISECT[1.21]4245	2.14	2.33	1.32
NO_BISECT[1.21]4248	2.14	2.33	1.41
NO_BISECT[1.21]4251	2.14	2.33	1.41
NO_BISECT[1.22]4255	2.14	2.34	1.42
NO_BISECT[1.22]4258	2.14	2.34	1.42
NO_BISECT[1.22]4261	2.14	2.35	1.42
NO_BISECT[1.22]4264	2.14	2.35	1.42
NO_BISECT[1.22]4267	2.14	2.36	1.42
NO_BISECT[1.22]4270	2.06	2.36	1.47
NO_BISECT[1.22]4273	2.06	2.36	1.44
NO_BISECT[1.22]4276	2.06	2.37	1.45
NO_BISECT[1.22]4279	2.06	2.37	1.45
NO_BISECT[1.23]4282	2.06	2.38	1.45
NO_BISECT[1.23]4285	2.06	2.38	1.45
NO_BISECT[1.23]4288	2.06	2.38	1.45
NO_BISECT[1.23]4291	2.14	2.39	1.41
NO_BISECT[1.23]4294	2.14	2.39	1.44
NO_BISECT[1.23]4298	2.14	2.40	1.45
NO_BISECT[1.23]4301	2.14	2.40	1.45
NO_BISECT[1.23]4304	2.14	2.41	1.45
NO_BISECT[1.23]4307	2.14	2.41	1.45
NO_BISECT[1.24]4310	2.14	2.41	1.45
NO_BISECT[1.24]4313	2.14	2.42	1.46
NO_BISECT[1.24]4317	2.27	2.42	1.40
NO_BISECT[1.24]4320	2.27	2.43	1.43
NO_BISECT[1.24]4323	2.27	2.43	1.44
NO_BISECT[1.24]4326	2.27	2.43	1.44
NO_BISECT[1.24]4329	2.27	2.44	1.44
NO_BISECT[1.24]4332	2.27	2.44	1.44
NO_BISECT[1.24]4335	2.27	2.45	1.44
NO_BISECT[1.24]4338	2.27	2.45	1.45
NO_BISECT[1.25]4342	2.38	2.46	1.40
NO_BISECT[1.25]4345	2.38	2.46	1.43
NO_BISECT[1.25]4348	2.38	2.46	1.43
NO_BISECT[1.25]4351	2.38	2.47	1.43
NO_BISECT[1.25]4354	2.38	2.47	1.43
NO_BISECT[1.25]4357	2.38	2.48	1.44
NO_BISECT[1.25]4360	2.38	2.48	1.44
NO_BISECT[1.25]4363	2.38	2.48	1.44
NO_BISECT[1.25]4366	2.79	2.49	1.22
4369	2.79	2.49	1.33
NO_BISECT[1.26]4376	2.79	2.50	1.37
NO_BISECT[1.26]4379	2.79	2.51	1.37
NO_BISECT[1.26]4383	2.79	2.51	1.37
NO_BISECT[1.26]4386	2.79	2.51	1.37
NO_BISECT[1.26]4389	2.79	2.52	1.37
NO_BISECT[1.26]4392	2.94	2.52	1.30
NO_BISECT[1.26]4395	2.94	2.53	1.35
NO_BISECT[1.27]4398	2.94	2.53	1.35
NO_BISECT[1.27]4401	2.94	2.53	1.35
NO_BISECT[1.27]4404	2.94	2.54	1.35
NO_BISECT[1.27]4407	2.94	2.54	1.35
NO_BISECT[1.27]4410	2.94	2.55	1.35
NO_BISECT[1.27]4413	2.95	2.55	1.35
NO_BISECT[1.27]4416	2.95	2.55	1.35
NO_BISECT[1.27]4419	2.95	2.56	1.36
NO_BISECT[1.27]4422	2.95	2.56	1.36
NO_BISECT[1.27]4426	2.95	2.57	1.36
NO_BISECT[1.28]4429	2.95	2.57	1.36
NO_BISECT[1.28]4432	2.95	2.58	1.36
NO_BISECT[1.28]4435	2.95	2.58	1.36
NO_BISECT[1.28]4439	3.13	2.59	1.28
NO_BISECT[1.28]4442	3.13	2.59	1.33
NO_BISECT[1.28]4445	3.13	2.59	1.33
NO_BISECT[1.28]4448	3.13	2.60	1.33
NO_BISECT[1.28]4451	3.13	2.60	1.33
NO_BISECT[1.28]4454	3.13	2.61	1.34
NO_BISECT[1.29]4457	3.13	2.61	1.34
NO_BISECT[1.29]4460	3.13	2.61	1.34
NO_BISECT[1.29]4463	3.25	2.62	1.27
4466	3.25	2.62	1.30
NO_BISECT[1.29]4474	3.25	2.63	1.32
NO_BISECT[1.29]4477	3.25	2.64	1.32
NO_BISECT[1.29]4480	3.25	2.64	1.32
NO_BISECT[1.29]4483	3.25	2.64	1.32
NO_BISECT[1.29]4486	3.25	2.65	1.32
NO_BISECT[1.30]4489	3.25	2.65	1.33
NO_BISECT[1.30]4492	3.25	2.66	1.33
NO_BISECT[1.30]4495	3.25	2.66	1.33
NO_BISECT[1.30]4498	3.25	2.66	1.33
NO_BISECT[1.30]4501	3.25	2.67	1.33
NO_BISECT[1.30]4504	3.25	2.67	1.33
NO_BISECT[1.30]4507	3.25	2.68	1.33
NO_BISECT[1.30]4511	3.25	2.68	1.34
NO_BISECT[1.30]4514	3.25	2.69	1.34
NO_BISECT[1.30]4517	3.25	2.69	1.34
NO_BISECT[1.31]4520	3.25	2.69	1.34
NO_BISECT[1.31]4523	3.25	2.70	1.34
NO_BISECT[1.31]4526	3.25	2.70	1.34
NO_BISECT[1.31]4529	3.25	2.71	1.34
NO_BISECT[1.31]4532	3.25	2.71	1.34
NO_BISECT[1.31]4535	3.22	2.71	1.36
NO_BISECT[1.31]4538	3.22	2.72	1.35
NO_BISECT[1.31]4541	3.22	2.72	1.35
NO_BISECT[1.31]4544	3.22	2.73	1.35
NO_BISECT[1.31]4547	3.22	2.73	1.36
NO_BISECT[1.32]4550	3.22	2.73	1.36
NO_BISECT[1.32]4554	3.22	2.74	1.36
NO_BISECT[1.32]4557	3.22	2.74	1.36
NO_BISECT[1.32]4561	3.18	2.75	1.38
NO_BISECT[1.32]4564	3.18	2.75	1.37
NO_BISECT[1.32]4567	3.18	2.76	1.37
NO_BISECT[1.32]4570	3.18	2.76	1.38
NO_BISECT[1.32]4573	3.18	2.76	1.38
NO_BISECT[1.32]4576	3.18	2.77	1.38
NO_BISECT[1.33]4579	3.18	2.77	1.38
NO_BISECT[1.33]4582	3.18	2.78	1.38
NO_BISECT[1.33]4585	3.34	2.78	1.30
4588	3.34	2.78	1.32
4594	3.34	2.79	1.35
NO_BISECT[1.33]4602	3.34	2.80	1.36
NO_BISECT[1.33]4605	3.34	2.81	1.36
NO_BISECT[1.33]4608	3.53	2.81	1.26
4611	3.53	2.81	1.25
4618	3.53	2.82	1.26
4624	3.53	2.83	1.26
4631	3.53	2.84	1.27
4638	3.72	2.85	1.21
4645	3.72	2.86	1.18
4652	3.72	2.87	1.16
4658	3.80	2.88	1.10
4665	3.80	2.89	1.07
4671	3.80	2.89	1.03
4678	3.80	2.90	1.00
4685	3.96	2.91	0.91
4692	3.96	2.92	0.85
4698	3.96	2.93	0.79
4705	3.96	2.94	0.73
4712	3.94	2.95	0.68
4718	3.94	2.96	0.62
4726	3.94	2.97	0.57
4732	3.87	2.98	0.54
4739	3.87	2.99	0.50
4746	3.87	2.99	0.47
4752	3.87	3.00	0.43
4759	3.88	3.01	0.38
4766	3.88	3.02	0.35
4773	3.88	3.03	0.31
4780	3.89	3.04	0.27
4786	3.89	3.05	0.22
4793	3.89	3.06	0.18
4799	3.89	3.07	0.14
4806	3.91	3.07	0.09
4814	3.91	3.09	0.05
4820	3.91	3.09	0.00
4827	3.91	3.10	0.00
4833	3.82	3.11	0.00
4839	3.82	3.12	0.00
4845	3.82	3.13	0.00
4852	3.82	3.14	0.00
4859	3.75	3.15	0.00
4865	3.75	3.15	0.00
4872	3.75	3.16	0.00
4878	3.73	3.17	0.00
4884	3.73	3.18	0.00
4890	3.73	3.19	0.00
4897	3.73	3.20	0.00
4903	3.75	3.20	0.00
4909	3.75	3..23	0.00
4928	3.65	3.24	0.04
4934	3.65	3.25	0.05
4942	3.65	3.264915	3.75	3.22	0.00
21	0.00
4921	3.75	3	0.08
4948	3.65	3.26	0.10
4955	3.63	3.27	0.13
4961	3.63	3.28	0.16
4968	3.63	3.29	0.19
4975	3.60	3.30	0.23
4982	3.60	3.31	0.28
4989	3.60	3.32	0.32
4995	3.60	3.33	0.36
5002	3.59	3.34	0.40
5009	3.59	3.35	0.45
5015	3.59	3.35	0.49
5023	3.59	3.36	0.55
5029	3.60	3.37	0.59
5036	3.60	3.38	0.64
5043	3.60	3.39	0.69
5049	3.65	3.40	0.72
5056	3.65	3.41	0.76
5063	3.65	3.42	0.81
5070	3.65	3.43	0.86
5077	3.47	3.44	0.97
5084	3.47	3.45	1.05
5090	3.47	3.45	1.13
5097	3.38	3.46	1.24
5103	3.38	3.47	1.33
5111	3.38	3.48	1.43
5117	3.38	3.49	1.51
NO_BISECT[1.49]5124	3.37	3.50	1.56
NO_BISECT[1.49]5127	3.37	3.50	1.56
NO_BISECT[1.49]5130	3.37	3.51	1.56
NO_BISECT[1.49]5133	3.37	3.51	1.57
NO_BISECT[1.49]5136	3.37	3.51	1.57
NO_BISECT[1.49]5139	3.37	3.52	1.57
NO_BISECT[1.50]5142	3.37	3.52	1.57
NO_BISECT[1.50]5145	3.30	3.53	1.61
NO_BISECT[1.50]5148	3.30	3.53	1.59
NO_BISECT[1.50]5152	3.30	3.54	1.59
NO_BISECT[1.50]5155	3.30	3.54	1.59
NO_BISECT[1.50]5158	3.30	3.54	1.59
NO_BISECT[1.50]5161	3.30	3.55	1.60
NO_BISECT[1.50]5164	3.30	3.55	1.60
NO_BISECT[1.50]5167	3.30	3.56	1.60
NO_BISECT[1.50]5171	3.30	3.56	1.60
NO_BISECT[1.50]5174	3.30	3.57	1.60
NO_BISECT[1.51]5177	3.30	3.57	1.61
NO_BISECT[1.51]5180	3.30	3.57	1.61
NO_BISECT[1.51]5183	3.30	3.58	1.61
NO_BISECT[1.51]5186	3.30	3.58	1.61
NO_BISECT[1.51]5189	3.30	3.59	1.61
NO_BISECT[1.51]5193	3.30	3.59	1.62
NO_BISECT[1.51]5196	3.29	3.59	1.63
NO_BISECT[1.51]5199	3.29	3.60	1.62
NO_BISECT[1.51]5202	3.29	3.60	1.62
NO_BISECT[1.51]5205	3.29	3.61	1.63
NO_BISECT[1.51]5208	3.29	3.61	1.63
NO_BISECT[1.52]5211	3.29	3.61	1.63
NO_BISECT[1.52]5214	3.29	3.62	1.63
NO_BISECT[1.52]5217	3.34	3.62	1.60
NO_BISECT[1.52]5220	3.34	3.63	1.63
NO_BISECT[1.52]5223	3.34	3.63	1.63
NO_BISECT[1.52]5226	3.34	3.63	1.63
NO_BISECT[1.52]5229	3.34	3.64	1.63
NO_BISECT[1.52]5232	3.34	3.64	1.63
NO_BISECT[1.52]5236	3.34	3.65	1.64
NO_BISECT[1.52]5239	3.34	3.65	1.64
NO_BISECT[1.52]5243	3.69	3.66	1.48
5246	3.69	3.66	1.54
NO_BISECT[1.53]5252	3.69	3.67	1.58
NO_BISECT[1.53]5255	3.69	3.67	1.58
NO_BISECT[1.53]5258	3.69	3.68	1.58
NO_BISECT[1.53]5261	3.69	3.68	1.58
NO_BISECT[1.53]5264	3.69	3.69	1.58
NO_BISECT[1.53]5268	3.92	3.69	1.48
5271	3.92	3.69	1.50
5278	3.92	3.70	1.52
5284	3.92	3.71	1.54
NO_BISECT[1.54]5291	3.93	3.72	1.55
NO_BISECT[1.54]5294	3.93	3.73	1.55
NO_BISECT[1.54]5297	3.93	3.73	1.55
NO_BISECT[1.54]5300	3.93	3.73	1.55
NO_BISECT[1.54]5303	3.93	3.74	1.55
NO_BISECT[1.54]5306	3.93	3.74	1.55
NO_BISECT[1.54]5309	3.93	3.75	1.56
NO_BISECT[1.54]5312	3.93	3.75	1.56
NO_BISECT[1.54]5315	3.89	3.75	1.58
NO_BISECT[1.55]5318	3.89	3.76	1.57
NO_BISECT[1.55]5323	3.89	3.78	1.58
NO_BISECT[1.55]5338	3.89	3.78	1.589	3.76	1.57
NO_BISECT[1.55]5326	3.89	3.77	1.57T[1.55]5344	3.91	3.79	1.58
NO_BISECT[1.55]5347	
NO_BISECT[1.55]5341	3.91	3.79	1.57
NO_BISEC
NO_BISECT[1.55]5329	3.89	3.77	1.57
NO_BISECT[1.55]5332	3.89	3.78	1.57
NO_BISECT[1.55]5335	3.83.91	3.80	1.58
NO_BISECT[1.55]5350	3.91	3.80	1.58
NO_BISECT[1.55]5353	3.91	3.80	1.58
NO_BISECT[1.56]5356	3.91	3.81	1.58
NO_BISECT[1.56]5359	3.91	3.81	1.59
NO_BISECT[1.56]5362	4.22	3.82	1.42
5366	4.22	3.82	1.41
5373	4.22	3.83	1.41
5379	4.22	3.84	1.40
5385	4.22	3.85	1.40
5392	4.42	3.86	1.33
5398	4.42	3.86	1.30
5406	4.42	3.87	1.27
5413	4.30	3.88	1.29
5419	4.30	3.89	1.29
5426	4.30	3.90	1.29
5432	4.30	3.91	1.28
5439	4.32	3.92	1.28
5446	4.32	3.93	1.28
5453	4.32	3.94	1.28
5459	4.32	3.95	1.28
5466	4.25	3.95	1.30
5473	4.25	3.96	1.32
5479	4.25	3.97	1.34
5486	4.30	3.98	1.34
5493	4.30	3.99	1.35
5500	4.30	4.00	1.36
5506	4.30	4.01	1.36
5513	4.27	4.02	1.39
5520	4.27	4.03	1.40
5526	4.27	4.03	1.42
5534	4.27	4.05	1.44
5540	4.37	4.05	1.42
5547	4.37	4.06	1.42
5553	4.37	4.07	1.42
5560	4.48	4.08	1.38
5566	4.48	4.09	1.36
5573	4.48	4.10	1.35
5581	4.48	4.11	1.35
5587	4.54	4.12	1.31
5594	4.54	4.13	1.30
5600	4.54	4.13	1.28
5607	4.70	4.14	1.21
5614	4.70	4.15	1.17
5621	4.70	4.16	1.13
5628	4.70	4.17	1.10
5634	4.78	4.18	1.02
5641	4.78	4.19	0.98
5647	4.78	4.20	0.92
5654	4.78	4.21	0.88
5662	4.83	4.22	0.83
5668	4.83	4.22	0.77
5675	4.83	4.23	0.72
5682	4.86	4.24	0.66
5688	4.86	4.25	0.60
5695	4.86	4.26	0.55
5701	4.86	4.27	0.49
5709	4.88	4.28	0.44
5716	4.88	4.29	0.38
5722	4.88	4.30	0.32
5729	4.86	4.31	0.28
5735	4.86	4.31	0.22
5742	4.86	4.32	0.17
5750	4.86	4.33	0.14
5756	4.86	4.34	0.08
5763	4.86	4.35	0.04
5769	4.86	4.36	0.00
5776	4.86	4.37	0.00
5782	4.83	4.38	0.00
5788	4.83	4.38	0.00
5795	4.83	4.39	0.00
5801	4.83	4.40	0.00
5807	4.83	4.41	0.00
5813	4.72	4.42	0.00
5820	4.72	4.43	0.00
5826	4.72	4.43	0.00
5833	4.63	4.44	0.03
5840	4.63	4.45	0.04
5846	4.63	4.46	0.05
5853	4.63	4.47	0.07
5860	4.70	4.48	0.07
5866	4.70	4.49	0.07
5872	4.70	4.50	0.07
5880	4.70	4.51	0.09
5886	4.71	4.51	0.09
5893	4.71	4.52	0.10
5900	4.71	4.53	0.12
5907	4.63	4.54	0.16
5913	4.63	4.55	0.19
5921	4.63	4.56	0.23
5927	4.63	4.57	0.26
5934	4.61	4.58	0.31
5941	4.61	4.59	0.35
5947	4.61	4.60	0.39
5954	4.54	4.61	0.46
5962	4.54	4.62	0.53
5968	4.54	4.62	0.59
5975	4.54	4.63	0.66
5982	4.53	4.64	0.74
5988	4.53	4.65	0.80
5995	4.53	4.66	0.88
6002	4.56	4.67	0.94
6009	4.56	4.68	1.01
6016	4.56	4.69	1.09
6022	4.56	4.70	1.15
6029	4.19	4.71	1.35
6036	4.19	4.71	1.49
6042	4.19	4.72	1.62
6050	4.19	4.73	1.75
NO_BISECT[1.74]6057	4.07	4.74	1.88
NO_BISECT[1.74]6060	4.07	4.75	1.86
NO_BISECT[1.74]6063	4.07	4.75	1.86
NO_BISECT[1.74]6066	4.07	4.75	1.87
NO_BISECT[1.74]6069	4.07	4.76	1.87
NO_BISECT[1.74]6072	4.07	4.76	1.87
NO_BISECT[1.74]6075	4.07	4.77	1.87
NO_BISECT[1.74]6078	4.08	4.77	1.87
NO_BISECT[1.74]6081	4.08	4.77	1.88
NO_BISECT[1.74]6084	4.08	4.78	1.88
NO_BISECT[1.74]6087	4.08	4.78	1.88
NO_BISECT[1.75]6091	4.08	4.79	1.88
NO_BISECT[1.75]6094	4.08	4.79	1.88
NO_BISECT[1.75]6097	4.08	4.80	1.89
NO_BISECT[1.75]6100	4.08	4.80	1.89
NO_BISECT[1.75]6103	4.03	4.80	1.92
NO_BISECT[1.75]6106	4.03	4.81	1.90
NO_BISECT[1.75]6109	4.03	4.81	1.91
NO_BISECT[1.75]6112	4.03	4.82	1.91
NO_BISECT[1.75]6115	4.03	4.82	1.91
NO_BISECT[1.75]6118	4.03	4.82	1.91
NO_BISECT[1.75]6121	4.03	4.83	1.91
NO_BISECT[1.75]6124	4.03	4.83	1.92
NO_BISECT[1.75]6127	4.02	4.84	1.92
NO_BISECT[1.75]6130	4.02	4.84	1.92
NO_BISECT[1.76]6134	4.02	4.85	1.93
NO_BISECT[1.76]6137	4.02	4.85	1.93
NO_BISECT[1.76]6140	4.02	4.85	1.93
NO_BISECT[1.76]6143	4.02	4.86	1.93
NO_BISECT[1.76]6146	4.02	4.86	1.93
NO_BISECT[1.76]6149	4.02	4.87	1.94
NO_BISECT[1.76]6152	3.94	4.87	1.98
NO_BISECT[1.76]6155	3.94	4.87	1.96
NO_BISECT[1.76]6158	3.94	4.88	1.96
NO_BISECT[1.76]6161	3.94	4.88	1.96
NO_BISECT[1.76]6164	3.94	4.89	1.97
NO_BISECT[1.76]6167	3.94	4.89	1.97
NO_BISECT[1.76]6170	3.94	4.89	1.97
NO_BISECT[1.77]6175	4.06	4.90	1.92
NO_BISECT[1.77]6178	4.06	4.90	1.95
NO_BISECT[1.77]6181	4.06	4.91	1.95
NO_BISECT[1.77]6184	4.06	4.91	1.96
NO_BISECT[1.77]6187	4.06	4.92	1.96
NO_BISECT[1.77]6190	4.06	4.92	1.96
NO_BISECT[1.77]6193	4.06	4.92	1.96
NO_BISECT[1.77]6196	4.06	4.93	1.97
NO_BISECT[1.77]6199	4.50	4.93	1.73
6202	4.50	4.94	1.85
NO_BISECT[1.77]6208	4.50	4.94	1.89
NO_BISECT[1.77]6211	4.50	4.95	1.89
NO_BISECT[1.78]6214	4.50	4.95	1.89
NO_BISECT[1.78]6218	4.50	4.96	1.89
NO_BISECT[1.78]6221	4.50	4.96	1.89
NO_BISECT[1.78]6225	4.74	4.97	1.79
NO_BISECT[1.78]6228	4.74	4.97	1.85
NO_BISECT[1.78]6231	4.74	4.97	1.85
NO_BISECT[1.78]6234	4.74	4.98	1.85
NO_BISECT[1.78]6237	4.74	4.98	1.86
NO_BISECT[1.78]6240	4.74	4.99	1.86
NO_BISECT[1.78]6243	4.74	4.99	1.86
NO_BISECT[1.78]6246	4.74	4.99	1.86
NO_BISECT[1.78]6249	4.98	5.00	1.73
6252	4.98	5.00	1.78
6260	4.98	5.01	1.82
NO_BISECT[1.79]6266	4.98	5.02	1.82
NO_BISECT[1.79]6269	4.98	5.03	1.83
NO_BISECT[1.79]6272	5.03	5.03	1.80
NO_BISECT[1.79]6275	5.03	5.03	1.82
NO_BISECT[1.79]6278	5.03	5.04	1.82
NO_BISECT[1.79]6281	5.03	5.04	1.82
NO_BISECT[1.79]6284	5.03	5.05	1.82
NO_BISECT[1.79]6287	5.03	5.05	1.82
NO_BISECT[1.79]6290	5.03	5.05	1.82
NO_BISECT[1.79]6293	5.03	5.06	1.83
NO_BISECT[1.79]6297	5.00	5.06	1.84
NO_BISECT[1.80]6299	5.00	5.07	1.84
NO_BISECT[1.80]6304	5.00	5.07	1.84
NO_BISECT[1.80]6306	5.00	5.07	1.84
NO_BISECT[1.80]6309	5.00	5.08	1.84
NO_BISECT[1.80]6312	5.00	5.08	1.84
NO_BISECT[1.80]6315	5.00	5.09	1.84
NO_BISECT[1.80]6318	5.00	5.09	1.85
NO_BISECT[1.80]6322	5.08	5.10	1.81
NO_BISECT[1.80]6325	5.08	5.10	1.83
NO_BISECT[1.80]6328	5.08	5.10	1.83
NO_BISECT[1.80]6331	5.08	5.11	1.84
NO_BISECT[1.80]6334	5.08	5.11	1.84
NO_BISECT[1.80]6337	5.08	5.12	1.84
NO_BISECT[1.81]6340	5.08	5.12	1.84
NO_BISECT[1.81]6343	5.08	5.12	1.84
NO_BISECT[1.81]6347	5.15	5.13	1.82
NO_BISECT[1.81]6350	5.15	5.13	1.83
NO_BISECT[1.81]6353	5.15	5.14	1.83
NO_BISECT[1.81]6356	5.15	5.14	1.84
NO_BISECT[1.81]6359	5.15	5.15	1.84
NO_BISECT[1.81]6362	5.15	5.15	1.84
NO_BISECT[1.81]6365	5.15	5.15	1.84
NO_BISECT[1.81]6368	5.74	5.16	1.52
6371	5.74	5.16	1.46
6378	5.74	5.17	1.43
6384	5.74	5.18	1.39
6392	5.74	5.19	1.37
6399	6.02	5.20	1.25
6405	6.02	5.21	1.16
6412	6.02	5.22	1.09
6419	6.10	5.23	0.99
6425	6.10	5.23	0.90
6433	6.10	5.24	0.83
6439	6.10	5.25	0.73
6446	6.08	5.26	0.66
6453	6.08	5.27	0.59
6460	6.08	5.28	0.51
6466	6.08	5.29	0.43
6474	6.00	5.30	0.39
6481	6.00	5.31	0.33
6487	6.00	5.32	0.26
6494	5.96	5.33	0.23
6500	5.96	5.33	0.17
6507	5.96	5.34	0.12
6513	5.96	5.35	0.07
6521	5.92	5.36	0.05
6528	5.92	5.37	0.01
6534	5.92	5.38	0.00
6541	5.97	5.39	0.00
6547	5.97	5.40	0.00
6553	5.97	5.40	0.00
6560	5.97	5.41	0.00
6566	6.00	5.42	0.00
6572	6.00	5.43	0.00
6578	6.00	5.44	0.00
6584	6.00	5.45	0.00
6591	5.70	5.45	0.06
6597	5.70	5.46	0.07
6605	5.70	5.47	0.10
6611	5.70	5.48	0.11
6618	5.65	5.49	0.14
6625	5.65	5.50	0.18
6631	5.65	5.51	0.20
6638	5.66	5.52	0.23
6646	5.66	5.53	0.28
6652	5.66	5.54	0.31
6659	5.66	5.55	0.35
6666	5.61	5.55	0.41
6672	5.61	5.56	0.45
6679	5.61	5.57	0.50
6687	5.66	5.58	0.56
6693	5.66	5.59	0.59
6700	5.66	5.60	0.64
6706	5.66	5.61	0.68
6713	5.68	5.62	0.73
6720	5.68	5.63	0.78
6726	5.68	5.63	0.82
6734	5.68	5.65	0.89
6741	5.49	5.65	1.01
6747	5.49	5.66	1.09
6754	5.49	5.67	1.19
6761	5.44	5.68	1.30
6767	5.44	5.69	1.39
6775	5.44	5.70	1.50
6781	5.44	5.71	1.59
6788	5.39	5.72	1.70
6795	5.39	5.73	1.80
6801	5.39	5.73	1.88
6808	5.31	5.74	1.98
NO_BISECT[1.91]6815	5.31	5.75	1.99
NO_BISECT[1.91]6818	5.31	5.76	1.99
NO_BISECT[1.92]6821	5.31	5.76	1.99
NO_BISECT[1.92]6824	5.31	5.77	1.99
NO_BISECT[1.92]6828	5.31	5.77	2.00
NO_BISECT[1.92]6831	5.31	5.77	2.00
NO_BISECT[1.92]6834	5.11	5.78	2.00
NO_BISECT[1.92]6837	5.11	5.78	2.00
NO_BISECT[1.92]6839	5.11	5.79	2.00
NO_BISECT[1.92]6842	5.11	5.79	2.00
NO_BISECT[1.92]6845	5.11	5.79	2.00
NO_BISECT[1.92]6847	5.11	5.80	2.00
NO_BISECT[1.92]6850	5.11	5.80	2.00
NO_BISECT[1.92]6853	5.11	5.80	2.00
NO_BISECT[1.92]6857	5.09	5.81	2.00
NO_BISECT[1.92]6859	5.09	5.81	2.00
NO_BISECT[1.92]6862	5.09	5.82	2.00
NO_BISECT[1.92]6865	5.09	5.82	2.00
NO_BISECT[1.93]6867	5.09	5.82	2.00
NO_BISECT[1.93]6870	5.09	5.83	2.00
NO_BISECT[1.93]6873	5.09	5.83	2.00
NO_BISECT[1.93]6875	5.09	5.83	2.00
NO_BISECT[1.93]6878	5.09	5.84	2.00
NO_BISECT[1.93]6881	5.21	5.84	2.00
NO_BISECT[1.93]6884	5.21	5.85	2.00
NO_BISECT[1.93]6887	5.21	5.85	2.00
NO_BISECT[1.93]6890	5.21	5.85	2.00
NO_BISECT[1.93]6893	5.21	5.86	2.00
NO_BISECT[1.93]6896	5.21	5.86	2.00
NO_BISECT[1.93]6900	5.21	5.87	2.00
NO_BISECT[1.93]6903	5.21	5.87	2.00
NO_BISECT[1.93]6906	5.20	5.87	2.00
NO_BISECT[1.93]6909	5.20	5.88	2.00
NO_BISECT[1.94]6912	5.20	5.88	2.00
NO_BISECT[1.94]6915	5.20	5.89	2.00
NO_BISECT[1.94]6918	5.20	5.89	2.00
NO_BISECT[1.94]6921	5.20	5.89	2.00
NO_BISECT[1.94]6924	5.20	5.90	2.00
NO_BISECT[1.94]6927	5.20	5.90	2.00
NO_BISECT[1.94]6930	5.28	5.91	2.00
NO_BISECT[1.94]6933	5.28	5.91	2.00
NO_BISECT[1.94]6936	5.28	5.91	2.00
NO_BISECT[1.94]6939	5.28	5.92	2.00
NO_BISECT[1.94]6943	5.28	5.92	2.00
NO_BISECT[1.94]6946	5.28	5.93	2.00
NO_BISECT[1.94]6949	5.28	5.93	2.00
NO_BISECT[1.94]6952	5.28	5.94	2.00
NO_BISECT[1.94]6955	5.48	5.94	1.98
NO_BISECT[1.95]6958	5.48	5.94	2.00
NO_BISECT[1.95]6961	5.48	5.95	2.00
NO_BISECT[1.95]6964	5.48	5.95	2.00
NO_BISECT[1.95]6966	5.48	5.95	2.00
NO_BISECT[1.95]6969	5.48	5.96	2.00
NO_BISECT[1.95]6972	5.48	5.96	2.00
NO_BISECT[1.95]6975	5.48	5.97	2.00
NO_BISECT[1.95]6979	5.59	5.97	2.00
NO_BISECT[1.95]6981	5.59	5.97	2.00
NO_BISECT[1.95]6985	5.59	5.98	2.00
NO_BISECT[1.95]6988	5.59	5.98	2.00
NO_BISECT[1.95]6991	5.59	5.99	2.00
NO_BISECT[1.95]6994	5.59	5.99	2.00
NO_BISECT[1.95]6997	5.59	6.00	2.00
NO_BISECT[1.95]7000	5.59	6.00	2.00
NO_BISECT[1.96]7004	5.81	6.01	1.96
7007	5.81	6.01	2.00
NO_BISECT[1.96]7014	5.81	6.02	2.00
NO_BISECT[1.96]7016	5.81	6.02	2.00
NO_BISECT[1.96]7019	5.81	6.03	2.00
NO_BISECT[1.96]7022	5.81	6.03	2.00
NO_BISECT[1.96]7024	5.81	6.03	2.00
NO_BISECT[1.96]7028	6.00	6.04	1.94
7031	6.00	6.04	1.97
NO_BISECT[1.96]7038	6.00	6.05	1.99
NO_BISECT[1.96]7041	6.00	6.05	1.99
NO_BISECT[1.96]7044	6.00	6.06	2.00
NO_BISECT[1.96]7047	6.00	6.06	2.00
NO_BISECT[1.97]7050	6.00	6.07	2.00
NO_BISECT[1.97]7053	6.66	6.07	1.65
7056	6.66	6.07	1.58
7062	6.66	6.08	1.53
7070	6.66	6.09	1.51
7077	6.73	6.10	1.47
7083	6.73	6.11	1.42
7090	6.73	6.12	1.39
7096	6.73	6.13	1.34
7103	6.60	6.14	1.36
7110	6.60	6.15	1.36
7117	6.60	6.16	1.36
7124	6.69	6.17	1.33
7130	6.69	6.17	1.30
7137	6.69	6.18	1.29
7144	6.69	6.19	1.27
7150	6.87	6.20	1.18
7158	6.87	6.21	1.15
7165	6.87	6.22	1.11
7171	6.87	6.23	1.05
7178	6.84	6.24	1.02
7185	6.84	6.25	0.99
7191	6.84	6.25	0.95
7199	6.76	6.27	0.96
7206	6.76	6.27	0.94
7212	6.76	6.28	0.92
7219	6.76	6.29	0.91
7226	6.77	6.30	0.90
7232	6.77	6.31	0.87
7239	6.77	6.32	0.87
7247	6.81	6.33	0.86
7253	6.81	6.34	0.83
7260	6.81	6.35	0.81
